OBJECTID,LATITUDE,LONGITUDE,FIRE_YEAR,STAT_CAUSE_DESCR,STATE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS
1137297,33.69305555,-117.0930556,1992,Equipment Use,CA,STATE,0.1,A
1137298,33.70694444,-117.2488889,1992,Equipment Use,CA,LOCAL,0.1,A
1137299,33.62,-117.0738889,1992,Equipment Use,CA,STATE,5,B
1137300,33.67805555,-117.2480556,1992,Miscellaneous,CA,LOCAL,0.5,B
1137301,33.67694444,-117.3180556,1992,Smoking,CA,LOCAL FIRE,0.1,A
1137302,33.54694444,-117.1088889,1992,Miscellaneous,CA,NICHOLAS,0.4,B
1137303,33.80888888,-116.85,1992,Equipment Use,CA,LOCAL 13765,0.1,A
1137304,33.88,-117.5311111,1992,Miscellaneous,CA,LOCAL 13755,0.1,A
1137305,34.02694444,-117.3911111,1992,Debris Burning,CA,STATE,0.1,A
1137306,33.67611111,-117.3361111,1992,Miscellaneous,CA,LOCAL,1,B
1137307,33.85194444,-117.2338889,1992,Miscellaneous,CA,LOCAL,0.3,B
1137308,33.98305555,-117.5319444,1992,Miscellaneous,CA,LOCAL 13793,0.1,A
1137309,33.83694444,-117.5269444,1992,Children,CA,STATE 1044,1,B
1137310,34.01194444,-117.4088889,1992,Smoking,CA,LOCAL,0.5,B
1137311,33.66305555,-117.3180556,1992,Children,CA,LOCAL,0.1,A
1137312,33.69194444,-117.1961111,1992,Children,CA,CITY FIRE (PERRIS),0.4,B
1137313,33.67694444,-117.3180556,1992,Miscellaneous,CA,LOCAL,0.5,B
1137314,33.72111111,-117.1269444,1992,Miscellaneous,CA,STATE,2,B
1137315,33.96888888,-117.0419444,1992,Arson,CA,LOCAL FIRE,0.3,B
1137316,33.92611111,-116.955,1992,Miscellaneous,CA,LOCAL,0.1,A
1137317,33.96888888,-116.9719444,1992,Arson,CA,LOCAL,0.1,A
1137318,33.83694444,-117.4238889,1992,Miscellaneous,CA,STATE,2,B
1137319,34.01194444,-117.4088889,1992,Equipment Use,CA,STATE 1056,3,B
1137320,33.67805555,-117.2311111,1992,Equipment Use,CA,STATE,0.3,B
1137321,33.64888888,-117.3,1992,Miscellaneous,CA,LOCAL-13922,1,B
1137322,33.67888888,-116.155,1992,Miscellaneous,CA,LOCAL,0.1,A
1137323,33.70805555,-116.155,1992,Debris Burning,CA,LOCAL,1.6,B
1137324,33.67805555,-117.2661111,1992,Campfire,CA,AL,0.3,B
1137325,33.92388888,-117.2169444,1992,Arson,CA,LOCAL MVY,0.1,A
1137326,33.98305555,-117.1119444,1992,Miscellaneous,CA,STATE,0.3,B
1137327,33.96888888,-117.0419444,1992,Arson,CA,LOCAL,0.1,A
1137328,33.49111111,-116.6588889,1992,Lightning,CA,STATE,0.3,B
1137329,33.63388888,-116.5888889,1992,Lightning,CA,USFS ASSIST,0.1,A
1137330,33.70611111,-117.2830556,1992,Miscellaneous,CA,STATE #1089,0.1,A
1137331,33.82194444,-117.3038889,1992,Miscellaneous,CA,STATE,0.3,B
1137332,33.69111111,-117.3361111,1992,Miscellaneous,CA,STATE,0.2,A
1137333,33.64888888,-117.1438889,1992,Children,CA,LOCAL,5,B
1137334,34.01194444,-117.4261111,1992,Miscellaneous,CA,LOCAL 14071,0.1,A
1137335,33.895,-116.9019444,1992,Miscellaneous,CA,STATE,1,B
1137336,33.67805555,-117.075,1992,Miscellaneous,CA,STATE,0.3,B
1137337,33.54805555,-117.0388889,1992,Miscellaneous,CA,STATE,0.1,A
1137338,33.70694444,-117.2311111,1992,Equipment Use,CA,STATE 1138,20,C
1137339,33.925,-117.2338889,1992,Arson,CA,LOCAL #2,0.5,B
1137340,33.925,-117.2338889,1992,Arson,CA,LOCAL #1,0.5,B
1137341,34.02611111,-117.5488889,1992,Equipment Use,CA,LOCAL FIRE,2,B
1137342,33.85194444,-117.2869444,1992,Children,CA,STATE,1,B
1137343,33.92388888,-117.2688889,1992,Miscellaneous,CA,LOCAL 14199,0.1,A
1137344,34.02611111,-117.4969444,1992,Children,CA,STATE/COUNTRY,240,D
1137345,34.01194444,-117.4438889,1992,Miscellaneous,CA,LOCAL,0.2,A
1137346,33.86694444,-116.9488889,1992,Equipment Use,CA,POPPET,2,B
1137347,33.95388888,-117.3038889,1992,Miscellaneous,CA,STATE 1183,0.1,A
1137348,33.96805555,-117.2338889,1992,Children,CA,LOCAL 14221,2,B
1137349,33.83694444,-117.2519444,1992,Miscellaneous,CA,STATE,1,B
1137350,34.02611111,-117.4969444,1992,Equipment Use,CA,STATE,1,B
1137351,33.73611111,-117.2488889,1992,Miscellaneous,CA,STATE FIRE,25,C
1137352,33.925,-117.2338889,1992,Miscellaneous,CA,LOCAL MVY,0.1,A
1137353,33.85111111,-117.5269444,1992,Miscellaneous,CA,STATE,2,B
1137354,33.57611111,-116.8319444,1992,Lightning,CA,STATE 1201,0.3,B
1137355,33.83694444,-117.2169444,1992,Equipment Use,CA,PERRIS CITY FIRE,6,B
1137356,33.88111111,-117.1819444,1992,Miscellaneous,CA,STATE,0.5,B
1137357,33.98305555,-117.4261111,1992,Miscellaneous,CA,LOCAL,0.3,B
1137358,33.65305555,-114.6319444,1992,Equipment Use,CA,LOCAL,5,B
1137359,33.96805555,-117.4969444,1992,Equipment Use,CA,LOCAL FIRE,1,B
1137360,33.66305555,-117.2311111,1992,Equipment Use,CA,STATE,10,C
1137361,33.73611111,-117.075,1992,Miscellaneous,CA,LOCAL,0.3,B
1137362,33.75,-117.2488889,1992,Campfire,CA,LOCAL,0.3,B
1137363,33.92388888,-117.3038889,1992,Arson,CA,LOCAL,1,B
1137364,33.95388888,-117.2338889,1992,Smoking,CA,LOCAL MVY,0.1,A
1137365,33.88,-117.5311111,1992,Miscellaneous,CA,LOCAL 13913,0.5,B
1137366,33.48111111,-117.2138889,1992,Equipment Use,CA,STATE,0.1,A
1137367,33.61,-114.7180556,1992,Equipment Use,CA,LOCAL FIRE 13924,5,B
1137368,33.95388888,-116.9019444,1992,Miscellaneous,CA,STATE,1,B
1137369,33.82194444,-117.3538889,1992,Equipment Use,CA,STATE 1071,0.1,A
1137370,33.85194444,-117.2688889,1992,Miscellaneous,CA,STATE,0.1,A
1137371,33.95388888,-117.1469444,1992,Miscellaneous,CA,STATE 1073,0.5,B
1137372,33.92611111,-116.955,1992,Miscellaneous,CA,LOCAL,0.3,B
1137373,33.73611111,-117.1619444,1992,Miscellaneous,CA,LOCAL,0.1,A
1137374,33.95388888,-117.025,1992,Arson,CA,LOCAL-13978,0.5,B
1137375,33.58805555,-117.3888889,1992,Arson,CA,STATE,25,C
1137376,33.92388888,-117.2869444,1992,Miscellaneous,CA,LOCAL,0.1,A
1137377,33.77888888,-117.2161111,1992,Miscellaneous,CA,LOCAL,7,B
1137378,33.80888888,-117.1638889,1992,Equipment Use,CA,STATE,1,B
1137379,33.735,-117.4238889,1992,Miscellaneous,CA,STATE 1102,0.5,B
1137380,33.54305555,-117.3361111,1992,Equipment Use,CA,STATE,5,B
1137381,33.94,-117.025,1992,Miscellaneous,CA,STATE,0.3,B
1137382,33.85111111,-117.3561111,1992,Miscellaneous,CA,STATE,1,B
1137383,33.98305555,-117.1461111,1992,Equipment Use,CA,REDLANDS,80,C
1137384,33.85194444,-117.2688889,1992,Miscellaneous,CA,STATE,0.3,B
1137385,33.88111111,-117.2169444,1992,Children,CA,L-14133,0.1,A
1137386,33.54305555,-117.3011111,1992,Miscellaneous,CA,STATE,1,B
1137387,33.49388888,-117.0738889,1992,Equipment Use,CA,STATE,0.3,B
1137388,33.91,-117.2169444,1992,Children,CA,L-14146,0.1,A
1137389,33.53388888,-116.8130556,1992,Children,CA,STATE,5,B
1137390,34.01111111,-117.4969444,1992,Equipment Use,CA,MISSION,1,B
1137391,33.59,-117.2480556,1992,Miscellaneous,CA,LOCAL,1,B
1137392,33.92388888,-117.2688889,1992,Miscellaneous,CA,LOCAL 14175,0.1,A
1137393,33.90888888,-117.3038889,1992,Miscellaneous,CA,LOCAL 14179,0.1,A
1137394,33.95388888,-117.1819444,1992,Campfire,CA,LOCAL,0.2,A
1137395,33.72194444,-116.9530556,1992,Lightning,CA,STATE,0.5,B
1137396,33.93888888,-117.2688889,1992,Miscellaneous,CA,LOCAL MVY,0.1,A
1137397,33.83694444,-117.2338889,1992,Miscellaneous,CA,LOCAL 14255,2,B
1137398,33.93888888,-117.2338889,1992,Equipment Use,CA,LOCAL MVY,2,B
1137399,33.80888888,-117.1469444,1992,Equipment Use,CA,STATE,0.5,B
1137400,33.85194444,-117.2338889,1992,Equipment Use,CA,LOCAL,1,B
1137401,33.91,-117.2338889,1992,Children,CA,L- 14272,0.1,A
1137402,33.83694444,-117.5088889,1992,Equipment Use,CA,STATE#1195,0.3,B
1137403,33.63611111,-116.8669444,1992,Lightning,CA,STATE 1205,2,B
1137404,33.52805555,-117.3530556,1992,Arson,CA,STATE,4,B
1137405,33.98305555,-117.515,1992,Equipment Use,CA,LOCAL FIRE,2,B
1137406,34.02694444,-117.4261111,1992,Equipment Use,CA,STATE,0.1,A
1137407,33.83694444,-117.5088889,1992,Children,CA,STATE 1226,0.1,A
1137408,33.93888888,-117.1469444,1992,Smoking,CA,LOCAL,0.3,B
1137409,33.77888888,-117.3369444,1992,Miscellaneous,CA,LOCAL FIRE,1,B
1137410,33.96888888,-116.9538889,1992,Arson,CA,LOCAL FIRE,0.3,B
1137411,33.95388888,-116.9719444,1992,Arson,CA,LOCAL FIRE,1,B
1137412,33.96805555,-117.4261111,1992,Children,CA,RIVERVIEW,20,C
1137413,33.95388888,-117.6011111,1992,Equipment Use,CA,LOCAL,0.1,A
1137414,33.70694444,-117.2488889,1992,Arson,CA,STATE,2,B
1137415,33.80805555,-117.2688889,1992,Children,CA,STATE,67,C
1137416,33.79305555,-117.4930556,1992,Miscellaneous,CA,STATE 1271,10,C
1137417,33.495,-117.1611111,1992,Miscellaneous,CA,LOCAL FIRE,1,B
1137418,33.73694444,-117.0230556,1992,Equipment Use,CA,LOCAL,0.1,A
1137419,33.765,-117.2488889,1992,Equipment Use,CA,STATE 1277,3,B
1137420,33.83694444,-117.5269444,1992,Equipment Use,CA,STATE,1,B
1137421,33.85111111,-117.3038889,1992,Equipment Use,CA,STATE,2,B
1137422,33.48111111,-117.1438889,1992,Miscellaneous,CA,LOCAL,0.5,B
1137423,33.66388888,-116.2419444,1992,Debris Burning,CA,LOCAL # 14526,0.3,B
1137424,33.66305555,-117.3880556,1992,Children,CA,LOCAL,0.3,B
1137425,33.88,-117.3911111,1992,Miscellaneous,CA,LOCAL,0.1,A
1137426,33.55805555,-117.3180556,1992,Arson,CA,STATE,0.1,A
1137427,33.63388888,-117.0919444,1992,Equipment Use,CA,STATE,0.3,B
1137428,33.98305555,-117.4788889,1992,Smoking,CA,LOCAL,0.2,A
1137429,33.70805555,-116.1719444,1992,Equipment Use,CA,LOCAL,0.1,A
1137430,33.565,-116.9711111,1992,Miscellaneous,CA,STATE,5,B
1137431,33.91,-117.2338889,1992,Miscellaneous,CA,FALSE ALARM #14650,0.3,B
1137432,33.63805555,-116.9019444,1992,Children,CA,ST 1343,1,B
1137433,33.51305555,-117.1438889,1992,Equipment Use,CA,LOCAL,0.1,A
1137434,33.67694444,-117.3538889,1992,Arson,CA,LOCAL,0.5,B
1137435,33.75111111,-116.8838889,1992,Miscellaneous,CA,LOCAL,1,B
1137436,33.92611111,-116.9888889,1992,Children,CA,LOCAL,0.1,A
1137437,33.75111111,-116.3119444,1992,Equipment Use,CA,LOCAL FIRE# 14783,0.1,A
1137438,33.88111111,-117.2338889,1992,Miscellaneous,CA,L-14765,0.4,B
1137439,33.66888888,-114.58,1992,Campfire,CA,LOCAL,0.1,A
1137440,33.66305555,-117.3880556,1992,Equipment Use,CA,STATE,0.1,A
1137441,33.99694444,-117.4788889,1992,Miscellaneous,CA,LOCAL FIRE,3,B
1137442,33.70805555,-116.9361111,1992,Miscellaneous,CA,STATE,1,B
1137443,33.75,-117.2661111,1992,Equipment Use,CA,STATE 1363,3.3,B
1137444,34.01111111,-117.515,1992,Equipment Use,CA,LOCAL,0.2,A
1137445,33.77888888,-117.2338889,1992,Miscellaneous,CA,LOCAL,0.5,B
1137446,33.77888888,-117.2161111,1992,Equipment Use,CA,LOCAL 14430,0.6,B
1137447,34.02611111,-116.6230556,1992,Miscellaneous,CA,LOCAL,0.1,A
1137448,33.64888888,-117.3,1992,Arson,CA,STATE,0.5,B
1137449,33.66388888,-116.19,1992,Arson,CA,LOCAL,0.1,A
1137450,33.64888888,-117.335,1992,Arson,CA,STATE,7,B
1137451,33.69194444,-117.2311111,1992,Miscellaneous,CA,LOCAL 14458,0.1,A
1137452,33.64888888,-117.2311111,1992,Miscellaneous,CA,STATE,2,B
1137453,33.56194444,-116.7261111,1992,Equipment Use,CA,STATE 1267,4,B
1137454,33.93888888,-117.1469444,1992,Miscellaneous,CA,LOCAL 14567,0.5,B
1137455,33.95388888,-117.1988889,1992,Miscellaneous,CA,LOCAL 14563],0.5,B
1137456,33.94,-116.92,1992,Arson,CA,STATE 1291,1,B
1137457,33.83694444,-117.3038889,1992,Miscellaneous,CA,STATE,0.2,A
1137458,33.64888888,-117.2311111,1992,Equipment Use,CA,STATE,1,B
1137459,33.85194444,-117.2688889,1992,Debris Burning,CA,STATE,0.4,B
1137460,33.98305555,-117.4261111,1992,Miscellaneous,CA,LOCAL 14595,0.2,A
1137461,33.98305555,-116.5880556,1992,Miscellaneous,CA,STATE,1.2,B
1137462,33.95388888,-117.1819444,1992,Equipment Use,CA,STATE,20,C
1137463,33.98305555,-117.4261111,1992,Miscellaneous,CA,LOCAL,15,C
1137464,33.77888888,-117.2338889,1992,Children,CA,LOCAL',0.1,A
1137465,34.01194444,-117.3388889,1992,Equipment Use,CA,215 #1,0.1,A
1137466,33.79388888,-117.2688889,1992,Miscellaneous,CA,STATE,0.2,A
1137467,33.85111111,-117.3038889,1992,Miscellaneous,CA,STATE,1,B
1137468,33.53,-117.1438889,1992,Miscellaneous,CA,LOCAL FIRE,0.5,B
1137469,33.85111111,-117.3038889,1992,Children,CA,STATE #1344,0.1,A
1137470,33.67805555,-116.1369444,1992,Arson,CA,LOCAL,5,B
1137471,33.72194444,-116.9530556,1992,Campfire,CA,STATE,1,B
1137472,33.43388888,-116.8311111,1992,Arson,CA,STATE,2,B
1137473,33.765,-117.2830556,1992,Equipment Use,CA,STATE 1376,0.5,B
1137474,33.925,-116.6580556,1992,Miscellaneous,CA,LOCAL 14823,0.1,A
1137475,33.67888888,-116.8319444,1992,Miscellaneous,CA,STATE,125,D
1137476,33.79305555,-117.4580556,1992,Children,CA,STATE 1391,0.3,B
1137477,33.57388888,-117.3180556,1992,Miscellaneous,CA,STATE FIRE # 1392,1,B
1137478,33.54611111,-117.1619444,1992,Campfire,CA,STATE FIRE 1386,1.5,B
1137479,33.92611111,-117.0069444,1992,Equipment Use,CA,LOCAL,0.2,A
1137480,33.895,-116.8669444,1992,Miscellaneous,CA,FOREST,1000,F
1137481,33.64888888,-117.3180556,1992,Equipment Use,CA,STATE,1,B
1137482,33.83694444,-117.2688889,1992,Equipment Use,CA,DAY FIRE,2,B
1137483,33.895,-117.2688889,1992,Miscellaneous,CA,LOCAL,0.2,A
1137484,33.91,-116.5530556,1992,Miscellaneous,CA,LOCAL-14930,0.1,A
1137485,33.95388888,-116.5,1992,Children,CA,LOCAL-14932,0.1,A
1137486,33.99694444,-117.3911111,1992,Equipment Use,CA,LOCAL,0.1,A
1137487,33.51305555,-117.1438889,1992,Equipment Use,CA,LOCAL,0.1,A
1137488,33.91,-117.1819444,1992,Arson,CA,LOCAL,0.1,A
1137489,33.99694444,-117.06,1992,Miscellaneous,CA,CALIMESA,5,B
1137490,33.92388888,-117.2688889,1992,Children,CA,LOCAL FIRE,4,B
1137491,33.79388888,-117.1469444,1992,Children,CA,STATE,0.5,B
1137492,33.69194444,-117.1788889,1992,Arson,CA,LOCAL,0.6,B
1137493,33.92388888,-117.2869444,1992,Miscellaneous,CA,LOCAL,0.1,A
1137494,33.99694444,-117.06,1992,Equipment Use,CA,SANDLEWOOD,0.1,A
1137495,33.99694444,-117.5488889,1992,Smoking,CA,LOCAL,0.5,B
1137496,33.73611111,-116.2938889,1992,Miscellaneous,CA,LOCAL 15022,0.1,A
1137497,33.95388888,-116.8319444,1992,Arson,CA,1453,1,B
1137498,33.95388888,-116.8319444,1992,Arson,CA,STATE-1452,0.1,A
1137499,33.925,-117.1988889,1992,Miscellaneous,CA,LOCAL 15046,0.1,A
1137500,33.88,-117.4961111,1992,Miscellaneous,CA,STATE,2,B
1137501,33.59611111,-114.5780556,1992,Miscellaneous,CA,LOCAL 15041,0.1,A
1137502,33.99694444,-117.06,1992,Children,CA,LOCAL,0.1,A
1137503,33.88,-117.5311111,1992,Miscellaneous,CA,LOCAL,2,B
1137504,33.88,-117.5311111,1992,Equipment Use,CA,LOCAL,1,B
1137505,33.62,-117.1269444,1992,Equipment Use,CA,STATE,0.5,B
1137506,33.765,-117.2311111,1992,Children,CA,LOCAL,0.1,A
1137507,33.69111111,-117.3361111,1992,Miscellaneous,CA,STATE,0.1,A
1137508,33.69305555,-117.005,1992,Arson,CA,STATE,5,B
1137509,33.605,-117.1088889,1992,Arson,CA,STATE FIRE 1488,0.2,A
1137510,33.96805555,-117.2519444,1992,Smoking,CA,LOCAL,0.3,B
1137511,33.98305555,-117.0938889,1992,Railroad,CA,STATE,0.5,B
1137512,33.83694444,-117.2869444,1992,Miscellaneous,CA,STATE 1493,0.1,A
1137513,33.63388888,-117.2830556,1992,Children,CA,LOCAL,3,B
1137514,33.43805555,-117.0911111,1992,Miscellaneous,CA,STATE,2,B
1137515,33.53,-117.1438889,1992,Miscellaneous,CA,LOCAL,0.3,B
1137516,33.495,-117.1438889,1992,Arson,CA,LOCAL,0.3,B
1137517,33.75111111,-116.9530556,1992,Debris Burning,CA,LOCAL 15248,1.4,B
1137518,33.80805555,-117.4919444,1992,Arson,CA,STATE,1080,F
1137519,33.82194444,-117.4588889,1992,Equipment Use,CA,STATE,30,C
1137520,33.95388888,-117.1638889,1992,Miscellaneous,CA,LOCAL,0.1,A
1137521,34.01194444,-117.5488889,1992,Equipment Use,CA,LOCAL FIRE,15,C
1137522,33.61111111,-114.5788889,1992,Miscellaneous,CA,LOCAL 14854,0.3,B
1137523,33.53305555,-116.0169444,1992,Equipment Use,CA,LOCAL,3,B
1137524,33.55,-116.9019444,1992,Miscellaneous,CA,STATE 1399,0.2,A
1137525,33.925,-116.6580556,1992,Smoking,CA,STATE-1407,0.1,A
1137526,33.80805555,-117.2519444,1992,Children,CA,STATE,2,B
1137527,33.94,-116.9719444,1992,Children,CA,LOCAL,0.1,A
1137528,33.73611111,-117.075,1992,Miscellaneous,CA,STATE #1436,0.1,A
1137529,33.70694444,-117.0230556,1992,Campfire,CA,STATE FIRE,0.3,B
1137530,33.92611111,-117.0069444,1992,Smoking,CA,14776,0.5,B
1137531,33.70694444,-117.2488889,1992,Equipment Use,CA,LOCAL,1,B
1137532,33.99694444,-117.5488889,1992,Smoking,CA,LOCAL,0.4,B
1137533,33.96805555,-117.1638889,1992,Miscellaneous,CA,LOCAL 15028,3,B
1137534,33.66388888,-115.6330556,1992,Equipment Use,CA,LOCAL,1,B
1137535,33.70694444,-117.0930556,1992,Smoking,CA,LOCAL,0.5,B
1137536,33.67805555,-117.2830556,1992,Equipment Use,CA,LOCAL,0.1,A
1137537,33.90888888,-117.2869444,1992,Smoking,CA,LOCAL,0.3,B
1137538,33.93888888,-117.2688889,1992,Smoking,CA,LOCAL,0.3,B
1137539,33.88194444,-117.0938889,1992,Debris Burning,CA,STATE,3,B
1137540,33.98305555,-117.4619444,1992,Equipment Use,CA,LOCAL,1,B
1137541,33.82194444,-117.5269444,1992,Miscellaneous,CA,STATE 1468,0.1,A
1137542,33.67805555,-117.0219444,1992,Campfire,CA,STATE,12,C
1137543,33.99694444,-117.1461111,1992,Debris Burning,CA,STATE,0.1,A
1137544,33.69111111,-117.3361111,1992,Miscellaneous,CA,STATE FIRE,0.1,A
1137545,33.69194444,-117.1438889,1992,Equipment Use,CA,STATE #1498,18,C
1137546,33.64888888,-117.1788889,1992,Miscellaneous,CA,STATE,0.1,A
1137547,33.88,-117.3219444,1992,Equipment Use,CA,LOCAL,1,B
1137548,33.95388888,-117.2519444,1992,Children,CA,LOCAL,0.2,A
1137549,33.55,-116.9188889,1992,Miscellaneous,CA,STATE,58,C
1137550,33.83694444,-117.3719444,1992,Equipment Use,CA,STATE #1516,4,B
1137551,33.925,-116.7969444,1992,Miscellaneous,CA,STATE #1513,1,B
1137552,33.55194444,-114.665,1992,Debris Burning,CA,LOCAL FIRE,0.1,A
1137553,33.94,-116.815,1992,Arson,CA,STATE-1544,1,B
1137554,33.66388888,-116.19,1992,Campfire,CA,LOCAL,0.2,A
1137555,33.72194444,-116.9180556,1992,Miscellaneous,CA,STATE,35,C
1137556,33.50611111,-116.8661111,1992,Miscellaneous,CA,STATE,0.2,A
1137557,33.66388888,-116.19,1992,Miscellaneous,CA,LOCAL,0.4,B
1137558,33.64888888,-116.2238889,1992,Arson,CA,LOCAL,6,B
1137559,33.72194444,-117.11,1992,Equipment Use,CA,STATE #1565,75,C
1137560,33.83694444,-117.39,1992,Miscellaneous,CA,STATE,5,B
1137561,33.91,-117.1819444,1992,Children,CA,LOCAL,160,D
1137562,33.865,-117.3388889,1992,Children,CA,STATE 1594,0.1,A
1137563,33.67805555,-117.2480556,1992,Children,CA,LOCAL 15419,1,B
1137564,33.70805555,-116.9011111,1992,Equipment Use,CA,STATE,80,C
1137565,33.625,-114.6138889,1992,Equipment Use,CA,LOCAL,0.1,A
1137566,33.92388888,-117.2869444,1992,Children,CA,LOCAL FIRE 15450,10,C
1137567,33.72194444,-116.9361111,1992,Arson,CA,STATE 1612,3,B
1137568,33.93888888,-117.2688889,1992,Miscellaneous,CA,LOCAL,0.1,A
1137569,34.01111111,-117.4969444,1992,Children,CA,LOCAL,0.4,B
1137570,34.02611111,-117.515,1992,Miscellaneous,CA,LOCAL,0.1,A
1137571,33.70694444,-116.3988889,1992,Miscellaneous,CA,LOCAL 15446,0.1,A
1137572,33.96888888,-117.0769444,1992,Campfire,CA,STATE,1,B
1137573,33.54805555,-116.6388889,1992,Miscellaneous,CA,STATE,0.3,B
1137574,33.88,-117.4080556,1992,Miscellaneous,CA,STATE,3,B
1137575,33.54805555,-116.6561111,1992,Equipment Use,CA,STATE,0.1,A
1137576,33.54611111,-117.1619444,1992,Miscellaneous,CA,STATE,0.1,A
1137577,33.76611111,-116.8838889,1992,Equipment Use,CA,LOCAL,1,B
1137578,33.91,-117.6538889,1992,Equipment Use,CA,STATE FIRE,0.1,A
1137579,33.66305555,-117.3180556,1992,Arson,CA,LOCAL-15548,0.2,A
1137580,33.88,-117.3738889,1992,Miscellaneous,CA,LOCAL,0.2,A
1137581,33.66305555,-117.3180556,1992,Miscellaneous,CA,LOCAL FIRE,0.9,B
1137582,34.01194444,-117.27,1992,Children,CA,CENTER,1,B
1137583,33.91111111,-116.7969444,1992,Miscellaneous,CA,STATE FIRE,0.5,B
1137584,33.60611111,-116.2061111,1992,Debris Burning,CA,LOCAL,0.5,B
1137585,33.765,-117.1619444,1992,Miscellaneous,CA,STATE #1687,2,B
1137586,33.69194444,-117.2311111,1992,Children,CA,LOCAL 15702,1,B
1137587,33.95388888,-116.8319444,1992,Smoking,CA,STATE,0.3,B
1137588,33.64888888,-117.1969444,1992,Miscellaneous,CA,STATE,0.1,A
1137589,33.69194444,-117.2480556,1992,Equipment Use,CA,LOCAL,0.1,A
1137590,33.91,-117.1988889,1992,Miscellaneous,CA,LOCAL,5,B
1137591,33.67805555,-116.1888889,1992,Miscellaneous,CA,LOCAL,0.2,A
1137592,33.69194444,-117.2311111,1992,Miscellaneous,CA,STATE FIRE,10,C
1137593,33.85111111,-117.3038889,1992,Miscellaneous,CA,STATE,0.1,A
1137594,33.67694444,-117.3180556,1992,Campfire,CA,LOCAL CITY,0.1,A
1137595,33.80888888,-117.1288889,1992,Miscellaneous,CA,LOCAL,0.1,A
1137596,33.88111111,-117.2519444,1992,Children,CA,LOCAL 15357,0.1,A
1137597,33.93888888,-117.2338889,1992,Children,CA,LOCAL FIRE,0.1,A
1137598,33.69194444,-117.2311111,1992,Equipment Use,CA,STATE,2,B
1137599,33.92388888,-117.2688889,1992,Equipment Use,CA,LOCAL 15481,0.1,A
1137600,33.89611111,-117.2169444,1992,Equipment Use,CA,LOCAL 15466,0.5,B
1137601,34.01194444,-117.4261111,1992,Equipment Use,CA,STATE 1620,0.5,B
1137602,33.57611111,-116.2238889,1992,Equipment Use,CA,LOCAL,5,B
1137603,33.79388888,-117.2688889,1992,Children,CA,LOCAL,2,B
1137604,33.93888888,-117.2688889,1992,Miscellaneous,CA,FREWAY,2,B
1137605,33.69194444,-117.2311111,1992,Children,CA,LOCAL 15578,0.1,A
1137606,33.605,-117.2830556,1992,Miscellaneous,CA,LOCAL-15569,0.1,A
1137607,33.54694444,-117.1438889,1992,Children,CA,STATE,0.1,A
1137608,33.64888888,-117.3,1992,Equipment Use,CA,LOCAL,0.5,B
1137609,33.92388888,-117.2688889,1992,Children,CA,LOCAL FIRE,0.1,A
1137610,33.64888888,-117.3,1992,Miscellaneous,CA,LOCAL FIRE,0.5,B
1137611,33.96888888,-116.9719444,1992,Arson,CA,LOCAL-15594,0.1,A
1137612,33.96805555,-117.515,1992,Miscellaneous,CA,LOCAL,0.5,B
1137613,33.47805555,-116.6930556,1992,Equipment Use,CA,STATE,0.1,A
1137614,33.66194444,-117.3361111,1992,Smoking,CA,LOCAL,0.1,A
1137615,33.70805555,-116.9361111,1992,Arson,CA,STATE  #1701,0.3,B
1137616,33.66388888,-116.19,1992,Children,CA,LOCAL,0.1,A
1137617,33.99694444,-117.4261111,1992,Arson,CA,LOCAL,0.1,A
1137618,33.62,-117.2830556,1992,Children,CA,LOCAL FIRE,0.1,A
1137619,33.85194444,-117.2519444,1992,Equipment Use,CA,LOCAL,0.5,B
1137620,33.86611111,-117.3038889,1992,Children,CA,STATE #1708,2,B
1137621,33.95388888,-117.3038889,1992,Equipment Use,CA,LOCAL,10,C
1137622,33.80805555,-117.2861111,1992,Equipment Use,CA,STATE,0.2,A
1137623,33.45194444,-117.0388889,1992,Lightning,CA,STATE,0.1,A
1137624,33.67694444,-117.3711111,1992,Children,CA,LOCAL,0.1,A
1137625,33.70611111,-117.2661111,1992,Equipment Use,CA,STATE,0.1,A
1137626,33.72194444,-116.9711111,1992,Miscellaneous,CA,STATE,1,B
1137627,33.69305555,-116.1888889,1992,Equipment Use,CA,LOCAL 15993,0.1,A
1137628,33.66305555,-117.2830556,1992,Children,CA,STATE #1750,0.1,A
1137629,33.94,-117.1119444,1992,Arson,CA,STATE,20,C
1137630,33.98305555,-117.4261111,1992,Equipment Use,CA,STATE,5,B
1137631,33.925,-116.8669444,1992,Smoking,CA,16007,0.1,A
1137632,33.605,-117.2661111,1992,Equipment Use,CA,LOCAL-16028,0.2,A
1137633,33.79388888,-117.2338889,1992,Arson,CA,LOCAL 16044,0.1,A
1137634,33.85194444,-117.2688889,1992,Children,CA,STATE,0.4,B
1137635,33.60611111,-116.1719444,1992,Miscellaneous,CA,POLK,2,B
